token,removed_token_count,token_appearance_count,relative_removal
opposite,9,28,0.32142857142857145
teeth,9,13,0.6923076923076923
hospital,9,26,0.34615384615384615
bas,9,14,0.6428571428571429
pointed,9,12,0.75
nce,9,11,0.8181818181818182
ort,9,10,0.9
sadness,9,18,0.5
tie,9,14,0.6428571428571429
ose,9,21,0.42857142857142855
santa,9,25,0.36
saturday,9,17,0.5294117647058824
urs,9,16,0.5625
chosen,9,22,0.4090909090909091
oking,9,17,0.5294117647058824
aa,9,17,0.5294117647058824
imm,9,14,0.6428571428571429
arr,9,19,0.47368421052631576
aire,9,14,0.6428571428571429
border,9,20,0.45
ez,9,16,0.5625
shape,9,22,0.4090909090909091
icker,9,16,0.5625
hardy,9,16,0.5625
sword,9,27,0.3333333333333333
achieved,9,13,0.6923076923076923
pos,9,15,0.6
#,9,23,0.391304347826087
cell,9,25,0.36
ative,9,14,0.6428571428571429
hence,9,12,0.75
packed,9,22,0.4090909090909091
ined,9,15,0.6
surprises,9,27,0.3333333333333333
q,9,28,0.32142857142857145
vo,9,23,0.391304347826087
bath,9,17,0.5294117647058824
boll,9,19,0.47368421052631576
reun,9,11,0.8181818181818182
ww,9,16,0.5625
andrews,9,17,0.5294117647058824
blend,9,13,0.6923076923076923
neuro,9,17,0.5294117647058824
initially,9,21,0.42857142857142855
impressed,9,31,0.2903225806451613
albert,9,25,0.36
brian,9,24,0.375
oul,9,10,0.9
wes,9,13,0.6923076923076923
stan,9,27,0.3333333333333333
cond,9,14,0.6428571428571429
inger,9,30,0.3
chess,9,16,0.5625
eston,9,23,0.391304347826087
gentle,9,23,0.391304347826087
convent,9,10,0.9
cox,9,15,0.6
sutherland,9,15,0.6
lem,9,19,0.47368421052631576
component,9,14,0.6428571428571429
joh,9,20,0.45
incredible,8,39,0.20512820512820512
actresses,8,25,0.32
reve,8,11,0.7272727272727273
attacked,8,15,0.5333333333333333
creative,8,40,0.2
itation,8,20,0.4
rd,8,14,0.5714285714285714
technical,8,31,0.25806451612903225
cup,8,26,0.3076923076923077
directors,8,55,0.14545454545454545
followed,8,27,0.2962962962962963
oring,8,19,0.42105263157894735
quick,8,39,0.20512820512820512
erotic,8,24,0.3333333333333333
drop,8,23,0.34782608695652173
wr,8,17,0.47058823529411764
retarded,8,11,0.7272727272727273
cgi,8,32,0.25
azy,8,26,0.3076923076923077
likes,8,34,0.23529411764705882
ging,8,20,0.4
generally,8,39,0.20512820512820512
types,8,21,0.38095238095238093
aps,8,12,0.6666666666666666
timing,8,18,0.4444444444444444
product,8,30,0.26666666666666666
py,8,19,0.42105263157894735
pace,8,51,0.1568627450980392
heaven,8,36,0.2222222222222222
cash,8,24,0.3333333333333333
performing,8,14,0.5714285714285714
stolen,8,16,0.5
?).,8,15,0.5333333333333333
wooden,8,28,0.2857142857142857
pathetic,8,39,0.20512820512820512
intended,8,35,0.22857142857142856
accepted,8,17,0.47058823529411764
soap,8,30,0.26666666666666666
shouldn,8,27,0.2962962962962963
buff,8,22,0.36363636363636365
sounded,8,14,0.5714285714285714
prime,8,23,0.34782608695652173
anks,8,29,0.27586206896551724
strike,8,14,0.5714285714285714
credibility,8,20,0.4
contained,8,15,0.5333333333333333
stone,8,36,0.2222222222222222
bother,8,28,0.2857142857142857
decades,8,19,0.42105263157894735
ank,8,13,0.6153846153846154
rip,8,42,0.19047619047619047
realized,8,25,0.32
talks,8,24,0.3333333333333333
faces,8,24,0.3333333333333333
grown,8,24,0.3333333333333333
villains,8,31,0.25806451612903225
outright,8,13,0.6153846153846154
remarkable,8,24,0.3333333333333333
morgan,8,29,0.27586206896551724
underrated,8,34,0.23529411764705882
gothic,8,14,0.5714285714285714
soft,8,27,0.2962962962962963
attracted,8,15,0.5333333333333333
krist,8,15,0.5333333333333333
aware,8,21,0.38095238095238093
disturbing,8,48,0.16666666666666666
ble,8,24,0.3333333333333333
yourself,8,96,0.08333333333333333
witness,8,23,0.34782608695652173
brave,8,26,0.3076923076923077
build,8,26,0.3076923076923077
rap,8,29,0.27586206896551724
mus,8,15,0.5333333333333333
midnight,8,19,0.42105263157894735
settle,8,13,0.6153846153846154
oney,8,28,0.2857142857142857
ross,8,18,0.4444444444444444
els,8,21,0.38095238095238093
industry,8,33,0.24242424242424243
ps,8,31,0.25806451612903225
tic,8,17,0.47058823529411764
ksh,8,19,0.42105263157894735
bu,8,15,0.5333333333333333
cur,8,18,0.4444444444444444
rie,8,12,0.6666666666666666
fake,8,33,0.24242424242424243
ug,8,23,0.34782608695652173
abe,8,13,0.6153846153846154
stock,8,32,0.25
ute,8,28,0.2857142857142857
science,8,39,0.20512820512820512
surely,8,34,0.23529411764705882
facial,8,21,0.38095238095238093
bat,8,21,0.38095238095238093
laughed,8,26,0.3076923076923077
site,8,25,0.32
legs,8,18,0.4444444444444444
teens,8,16,0.5
dreadful,8,30,0.26666666666666666
virtually,8,27,0.2962962962962963
obsession,8,13,0.6153846153846154
maid,8,15,0.5333333333333333
stre,8,16,0.5
impression,8,43,0.18604651162790697
fin,8,23,0.34782608695652173
tri,8,15,0.5333333333333333
whatsoever,8,32,0.25
+,8,24,0.3333333333333333
sen,8,15,0.5333333333333333
commercials,8,14,0.5714285714285714
justice,8,38,0.21052631578947367
honest,8,44,0.18181818181818182
deserves,8,73,0.1095890410958904
ros,8,27,0.2962962962962963
delivered,8,26,0.3076923076923077
church,8,26,0.3076923076923077
alice,8,19,0.42105263157894735
seriously,8,95,0.08421052631578947
hen,8,28,0.2857142857142857
yellow,8,11,0.7272727272727273
romero,8,25,0.32
festival,8,29,0.27586206896551724
plots,8,19,0.42105263157894735
russell,8,29,0.27586206896551724
escapes,8,17,0.47058823529411764
desire,8,21,0.38095238095238093
ogan,8,9,0.8888888888888888
jason,8,26,0.3076923076923077
chore,8,25,0.32
investigate,8,16,0.5
circumstances,8,29,0.27586206896551724
training,8,16,0.5
kinda,8,26,0.3076923076923077
personalities,8,10,0.8
chinese,8,41,0.1951219512195122
hal,8,25,0.32
nat,8,22,0.36363636363636365
rise,8,24,0.3333333333333333
tear,8,22,0.36363636363636365
adults,8,25,0.32
united,8,21,0.38095238095238093
answer,8,25,0.32
christine,8,9,0.8888888888888888
sport,8,22,0.36363636363636365
frame,8,23,0.34782608695652173
je,8,17,0.47058823529411764
authentic,8,18,0.4444444444444444
rare,8,40,0.2
ford,8,30,0.26666666666666666
double,8,31,0.25806451612903225
mall,8,10,0.8
consists,8,14,0.5714285714285714
hood,8,22,0.36363636363636365
capable,8,18,0.4444444444444444
adapt,8,15,0.5333333333333333
execution,8,14,0.5714285714285714
exchange,8,9,0.8888888888888888
protagonist,8,19,0.42105263157894735
portray,8,23,0.34782608695652173
pull,8,28,0.2857142857142857
ited,8,16,0.5
spectacular,8,30,0.26666666666666666
presents,8,17,0.47058823529411764
technology,8,14,0.5714285714285714
command,8,11,0.7272727272727273
assume,8,20,0.4
sucked,8,18,0.4444444444444444
uns,8,21,0.38095238095238093
humour,8,47,0.1702127659574468
necessarily,8,24,0.3333333333333333
rey,8,28,0.2857142857142857
rig,8,9,0.8888888888888888
ladies,8,28,0.2857142857142857
spoof,8,23,0.34782608695652173
accurate,8,25,0.32
kl,8,11,0.7272727272727273
animals,8,34,0.23529411764705882
surface,8,19,0.42105263157894735
acks,8,11,0.7272727272727273
suits,8,15,0.5333333333333333
ude,8,16,0.5
uitous,8,23,0.34782608695652173
bach,8,24,0.3333333333333333
serves,8,14,0.5714285714285714
instance,8,20,0.4
appreciate,8,41,0.1951219512195122
cha,8,24,0.3333333333333333
bin,8,17,0.47058823529411764
mm,8,15,0.5333333333333333
oc,8,17,0.47058823529411764
disc,8,19,0.42105263157894735
0,8,25,0.32
bully,8,13,0.6153846153846154
include,8,31,0.25806451612903225
uth,8,13,0.6153846153846154
target,8,18,0.4444444444444444
cious,8,21,0.38095238095238093
proper,8,21,0.38095238095238093
desert,8,32,0.25
allowed,8,17,0.47058823529411764
lug,8,37,0.21621621621621623
youth,8,26,0.3076923076923077
sticks,8,22,0.36363636363636365
throwing,8,18,0.4444444444444444
shocked,8,19,0.42105263157894735
cy,8,20,0.4
results,8,29,0.27586206896551724
buck,8,25,0.32
unusual,8,33,0.24242424242424243
vs,8,18,0.4444444444444444
wil,8,14,0.5714285714285714
wend,8,14,0.5714285714285714
revolves,8,17,0.47058823529411764
duo,8,18,0.4444444444444444
oss,8,13,0.6153846153846154
churn,8,13,0.6153846153846154
fle,8,11,0.7272727272727273
thousand,8,13,0.6153846153846154
loves,8,34,0.23529411764705882
ni,8,21,0.38095238095238093
ither,8,9,0.8888888888888888
higher,8,22,0.36363636363636365
drew,8,27,0.2962962962962963
exact,8,20,0.4
moon,8,44,0.18181818181818182
aine,8,23,0.34782608695652173
"""?",8,19,0.42105263157894735
claim,8,17,0.47058823529411764
bay,8,17,0.47058823529411764
fian,8,8,1.0
text,8,24,0.3333333333333333
ister,8,16,0.5
sun,8,18,0.4444444444444444
iced,8,15,0.5333333333333333
carrying,8,13,0.6153846153846154
terrifying,8,23,0.34782608695652173
thoroughly,8,31,0.25806451612903225
ana,8,28,0.2857142857142857
todd,8,14,0.5714285714285714
river,8,27,0.2962962962962963
carl,8,26,0.3076923076923077
translated,8,8,1.0
mountain,8,18,0.4444444444444444
frost,8,14,0.5714285714285714
affect,8,18,0.4444444444444444
plans,8,19,0.42105263157894735
proved,8,24,0.3333333333333333
rose,8,19,0.42105263157894735
ains,8,13,0.6153846153846154
ase,8,17,0.47058823529411764
ult,8,14,0.5714285714285714
pilot,8,23,0.34782608695652173
ird,8,8,1.0
eg,8,17,0.47058823529411764
,8,11,0.7272727272727273
ani,8,23,0.34782608695652173
assault,8,13,0.6153846153846154
gan,8,13,0.6153846153846154
haunting,8,16,0.5
visit,8,27,0.2962962962962963
detail,8,35,0.22857142857142856
math,8,19,0.42105263157894735
ruk,8,13,0.6153846153846154
basketball,8,17,0.47058823529411764
mitch,8,15,0.5333333333333333
jackie,8,26,0.3076923076923077
ager,8,11,0.7272727272727273
urb,8,11,0.7272727272727273
instantly,8,17,0.47058823529411764
oliver,8,17,0.47058823529411764
wonderfully,8,30,0.26666666666666666
hong,8,21,0.38095238095238093
marcus,8,14,0.5714285714285714
roy,8,21,0.38095238095238093
victoria,8,24,0.3333333333333333
marg,8,16,0.5
wy,8,20,0.4
magnificent,8,24,0.3333333333333333
pokemon,8,14,0.5714285714285714
movement,7,23,0.30434782608695654
masters,7,16,0.4375
finding,7,24,0.2916666666666667
advice,7,36,0.19444444444444445
reporter,7,24,0.2916666666666667
suffer,7,14,0.5
vacation,7,11,0.6363636363636364
kes,7,9,0.7777777777777778
belief,7,23,0.30434782608695654
technique,7,18,0.3888888888888889
ink,7,19,0.3684210526315789
ays,7,14,0.5
names,7,26,0.2692307692307692
ette,7,30,0.23333333333333334
correct,7,24,0.2916666666666667
loud,7,31,0.22580645161290322
emotions,7,36,0.19444444444444445
ror,7,18,0.3888888888888889
fortunately,7,23,0.30434782608695654
prove,7,28,0.25
involves,7,32,0.21875
third,7,57,0.12280701754385964
lonely,7,22,0.3181818181818182
soundtrack,7,62,0.11290322580645161
dancing,7,33,0.21212121212121213
endless,7,17,0.4117647058823529
iver,7,15,0.4666666666666667
mountains,7,16,0.4375
ox,7,14,0.5
gar,7,31,0.22580645161290322
producer,7,25,0.28
amounts,7,14,0.5
nude,7,18,0.3888888888888889
says,7,78,0.08974358974358974
express,7,16,0.4375
kap,7,28,0.25
raised,7,15,0.4666666666666667
aunt,7,20,0.35
honour,7,12,0.5833333333333334
sa,7,27,0.25925925925925924
ta,7,25,0.28
vision,7,21,0.3333333333333333
ening,7,21,0.3333333333333333
aun,7,10,0.7
kar,7,23,0.30434782608695654
false,7,14,0.5
excruciating,7,14,0.5
portrays,7,25,0.28
serious,7,77,0.09090909090909091
pile,7,25,0.28
hers,7,24,0.2916666666666667
surrounded,7,14,0.5
pool,7,17,0.4117647058823529
prior,7,15,0.4666666666666667
fascinating,7,28,0.25
bank,7,26,0.2692307692307692
account,7,14,0.5
meanwhile,7,31,0.22580645161290322
ng,7,9,0.7777777777777778
hanging,7,11,0.6363636363636364
slap,7,29,0.2413793103448276
asks,7,36,0.19444444444444445
bottom,7,57,0.12280701754385964
acked,7,9,0.7777777777777778
relief,7,35,0.2
trilogy,7,16,0.4375
recall,7,24,0.2916666666666667
shaw,7,32,0.21875
thirty,7,16,0.4375
amateur,7,35,0.2
"(""",7,42,0.16666666666666666
translation,7,13,0.5384615384615384
""").",7,12,0.5833333333333334
link,7,18,0.3888888888888889
broke,7,19,0.3684210526315789
essentially,7,19,0.3684210526315789
dist,7,10,0.7
eful,7,15,0.4666666666666667
fail,7,32,0.21875
pain,7,29,0.2413793103448276
academy,7,19,0.3684210526315789
bon,7,21,0.3333333333333333
realize,7,48,0.14583333333333334
rights,7,22,0.3181818181818182
territory,7,15,0.4666666666666667
stood,7,12,0.5833333333333334
pig,7,15,0.4666666666666667
stewart,7,19,0.3684210526315789
rell,7,16,0.4375
growing,7,28,0.25
needed,7,54,0.12962962962962962
100,7,40,0.175
sum,7,39,0.1794871794871795
atter,7,12,0.5833333333333334
garden,7,15,0.4666666666666667
southern,7,20,0.35
cares,7,22,0.3181818181818182
planet,7,45,0.15555555555555556
showed,7,34,0.20588235294117646
warning,7,26,0.2692307692307692
sters,7,14,0.5
rows,7,13,0.5384615384615384
corn,7,14,0.5
mag,7,20,0.35
practically,7,25,0.28
daughters,7,17,0.4117647058823529
limited,7,26,0.2692307692307692
ills,7,29,0.2413793103448276
shut,7,15,0.4666666666666667
massacre,7,20,0.35
national,7,20,0.35
memories,7,21,0.3333333333333333
inst,7,8,0.875
douglas,7,22,0.3181818181818182
heavy,7,42,0.16666666666666666
ker,7,14,0.5
ened,7,14,0.5
alien,7,32,0.21875
overly,7,23,0.30434782608695654
humans,7,19,0.3684210526315789
connect,7,12,0.5833333333333334
fed,7,10,0.7
fame,7,21,0.3333333333333333
pieces,7,48,0.14583333333333334
starting,7,27,0.25925925925925924
blah,7,23,0.30434782608695654
imagination,7,41,0.17073170731707318
brooks,7,20,0.35
asked,7,23,0.30434782608695654
ery,7,28,0.25
nelson,7,25,0.28
knife,7,16,0.4375
lup,7,13,0.5384615384615384
artistic,7,20,0.35
disease,7,10,0.7
ooky,7,19,0.3684210526315789
aforementioned,7,14,0.5
snow,7,20,0.35
creating,7,26,0.2692307692307692
poorly,7,54,0.12962962962962962
exc,7,12,0.5833333333333334
obsessed,7,19,0.3684210526315789
davis,7,23,0.30434782608695654
isc,7,11,0.6363636363636364
colour,7,17,0.4117647058823529
confusing,7,30,0.23333333333333334
edited,7,26,0.2692307692307692
remain,7,30,0.23333333333333334
wide,7,25,0.28
network,7,20,0.35
rou,7,16,0.4375
semi,7,18,0.3888888888888889
test,7,28,0.25
singing,7,31,0.22580645161290322
apparent,7,23,0.30434782608695654
sorts,7,13,0.5384615384615384
corner,7,14,0.5
winner,7,17,0.4117647058823529
alongside,7,13,0.5384615384615384
itted,7,9,0.7777777777777778
ache,7,21,0.3333333333333333
occurs,7,17,0.4117647058823529
lic,7,11,0.6363636363636364
appealing,7,21,0.3333333333333333
dogs,7,27,0.25925925925925924
lyn,7,18,0.3888888888888889
comed,7,31,0.22580645161290322
invisible,7,23,0.30434782608695654
professor,7,19,0.3684210526315789
scientists,7,18,0.3888888888888889
umm,7,9,0.7777777777777778
morning,7,18,0.3888888888888889
demon,7,22,0.3181818181818182
winning,7,27,0.25925925925925924
bland,7,30,0.23333333333333334
ines,7,18,0.3888888888888889
japan,7,36,0.19444444444444445
merely,7,39,0.1794871794871795
rising,7,11,0.6363636363636364
touched,7,11,0.6363636363636364
ru,7,19,0.3684210526315789
ining,7,15,0.4666666666666667
emb,7,11,0.6363636363636364
twisted,7,14,0.5
fights,7,38,0.18421052631578946
motivations,7,11,0.6363636363636364
learned,7,21,0.3333333333333333
wanting,7,26,0.2692307692307692
'),7,12,0.5833333333333334
study,7,29,0.2413793103448276
captain,7,22,0.3181818181818182
ologist,7,21,0.3333333333333333
provided,7,22,0.3181818181818182
jet,7,10,0.7
ordinary,7,28,0.25
leton,7,11,0.6363636363636364
desc,7,7,1.0
regardless,7,10,0.7
eness,7,16,0.4375
karl,7,17,0.4117647058823529
tend,7,19,0.3684210526315789
rs,7,12,0.5833333333333334
standards,7,34,0.20588235294117646
therefore,7,23,0.30434782608695654
...),7,13,0.5384615384615384
wake,7,17,0.4117647058823529
included,7,28,0.25
insight,7,20,0.35
versions,7,18,0.3888888888888889
gal,7,22,0.3181818181818182
ops,7,13,0.5384615384615384
ments,7,13,0.5384615384615384
tender,7,20,0.35
commit,7,14,0.5
market,7,19,0.3684210526315789
visually,7,21,0.3333333333333333
minor,7,34,0.20588235294117646
12,7,24,0.2916666666666667
cant,7,25,0.28
fil,7,40,0.175
wore,7,10,0.7
welcome,7,28,0.25
base,7,18,0.3888888888888889
brown,7,24,0.2916666666666667
undoubtedly,7,11,0.6363636363636364
ads,7,14,0.5
pri,7,14,0.5
moh,7,13,0.5384615384615384
mixed,7,31,0.22580645161290322
executed,7,16,0.4375
ows,7,16,0.4375
intent,7,15,0.4666666666666667
reed,7,14,0.5
izes,7,11,0.6363636363636364
beast,7,31,0.22580645161290322
represents,7,17,0.4117647058823529
feat,7,19,0.3684210526315789
poster,7,11,0.6363636363636364
sake,7,21,0.3333333333333333
fairy,7,25,0.28
holiday,7,13,0.5384615384615384
howard,7,21,0.3333333333333333
hash,7,10,0.7
ators,7,16,0.4375
aking,7,16,0.4375
".,",7,21,0.3333333333333333
lab,7,17,0.4117647058823529
wearing,7,23,0.30434782608695654
sinister,7,13,0.5384615384615384
smile,7,29,0.2413793103448276
shadow,7,33,0.21212121212121213
desperation,7,16,0.4375
spe,7,13,0.5384615384615384
intertw,7,9,0.7777777777777778
agon,7,10,0.7
thread,7,12,0.5833333333333334
bare,7,12,0.5833333333333334
ith,7,12,0.5833333333333334
isms,7,15,0.4666666666666667
crash,7,12,0.5833333333333334
dy,7,17,0.4117647058823529
liberal,7,10,0.7
wise,7,34,0.20588235294117646
describe,7,32,0.21875
amit,7,17,0.4117647058823529
tal,7,12,0.5833333333333334
edward,7,20,0.35
ired,7,9,0.7777777777777778
ours,7,13,0.5384615384615384
raz,7,10,0.7
battles,7,19,0.3684210526315789
owed,7,11,0.6363636363636364
achieve,7,22,0.3181818181818182
happiness,7,22,0.3181818181818182
genuinely,7,25,0.28
def,7,15,0.4666666666666667
hitting,7,11,0.6363636363636364
breaking,7,20,0.35
mainly,7,30,0.23333333333333334
banks,7,17,0.4117647058823529
brit,7,12,0.5833333333333334
fox,7,45,0.15555555555555556
depiction,7,21,0.3333333333333333
interviews,7,12,0.5833333333333334
aven,7,11,0.6363636363636364
forgotten,7,27,0.25925925925925924
ographed,7,15,0.4666666666666667
pol,7,14,0.5
helping,7,16,0.4375
ork,7,13,0.5384615384615384
numerous,7,24,0.2916666666666667
atch,7,15,0.4666666666666667
workers,7,20,0.35
scale,7,15,0.4666666666666667
reunion,7,11,0.6363636363636364
haunted,7,23,0.30434782608695654
monsters,7,31,0.22580645161290322
baker,7,21,0.3333333333333333
covered,7,17,0.4117647058823529
leon,7,39,0.1794871794871795
arist,7,9,0.7777777777777778
lights,7,29,0.2413793103448276
cliff,7,17,0.4117647058823529
forms,7,18,0.3888888888888889
uous,7,16,0.4375
jimmy,7,16,0.4375
curse,7,18,0.3888888888888889
deadly,7,19,0.3684210526315789
wing,7,25,0.28
iii,7,18,0.3888888888888889
max,7,20,0.35
zz,7,17,0.4117647058823529
estate,7,14,0.5
greek,7,12,0.5833333333333334
sil,7,13,0.5384615384615384
ves,7,15,0.4666666666666667
mil,7,17,0.4117647058823529
ulation,7,13,0.5384615384615384
elite,7,11,0.6363636363636364
ison,7,12,0.5833333333333334
ower,7,10,0.7
philip,7,19,0.3684210526315789
orman,7,14,0.5
immer,7,14,0.5
jay,7,24,0.2916666666666667
discover,7,26,0.2692307692307692
lum,7,16,0.4375
allowing,7,11,0.6363636363636364
kaz,7,10,0.7
madness,7,20,0.35
loads,7,13,0.5384615384615384
performed,7,19,0.3684210526315789
candy,7,18,0.3888888888888889
icks,7,15,0.4666666666666667
drives,7,14,0.5
suff,7,14,0.5
oscars,7,22,0.3181818181818182
charge,7,15,0.4666666666666667
batman,7,15,0.4666666666666667
thief,7,16,0.4375
chen,7,16,0.4375
oth,7,14,0.5
rec,7,12,0.5833333333333334
allows,7,16,0.4375
struggles,7,11,0.6363636363636364
urn,7,12,0.5833333333333334
vict,7,11,0.6363636363636364
survivors,7,13,0.5384615384615384
astonishing,7,13,0.5384615384615384
aling,7,13,0.5384615384615384
lewis,7,20,0.35
interact,7,10,0.7
spy,7,17,0.4117647058823529
significance,7,9,0.7777777777777778
floating,7,13,0.5384615384615384
unw,7,12,0.5833333333333334
berk,7,16,0.4375
techniques,7,14,0.5
bor,7,17,0.4117647058823529
aces,7,12,0.5833333333333334
"!"".",7,10,0.7
roman,7,8,0.875
gerard,7,11,0.6363636363636364
behold,7,9,0.7777777777777778
landscape,7,18,0.3888888888888889
ual,7,13,0.5384615384615384
unn,7,15,0.4666666666666667
mouse,7,13,0.5384615384615384
unfolds,7,11,0.6363636363636364
bert,7,13,0.5384615384615384
moore,7,20,0.35
wealth,7,11,0.6363636363636364
bac,7,16,0.4375
grid,7,10,0.7
ili,7,9,0.7777777777777778
photographed,7,11,0.6363636363636364
gov,7,11,0.6363636363636364
salesman,7,8,0.875
udd,7,10,0.7
asse,7,12,0.5833333333333334
gritty,7,19,0.3684210526315789
glover,7,15,0.4666666666666667
coup,7,8,0.875
nin,7,8,0.875
suggest,6,39,0.15384615384615385
rama,6,29,0.20689655172413793
mov,6,19,0.3157894736842105
hire,6,17,0.35294117647058826
grave,6,18,0.3333333333333333
wo,6,13,0.46153846153846156
jackson,6,20,0.3
tad,6,12,0.5
eyeb,6,10,0.6
raise,6,17,0.35294117647058826
dozens,6,12,0.5
amongst,6,13,0.46153846153846156
positive,6,46,0.13043478260869565
credit,6,44,0.13636363636363635
18,6,30,0.2
clark,6,20,0.3
andon,6,11,0.5454545454545454
stealing,6,15,0.4
glass,6,17,0.35294117647058826
storm,6,19,0.3157894736842105
native,6,17,0.35294117647058826
ugly,6,15,0.4
tree,6,12,0.5
brooklyn,6,10,0.6
location,6,31,0.1935483870967742
mexico,6,12,0.5
race,6,31,0.1935483870967742
africa,6,13,0.46153846153846156
pacing,6,25,0.24
multiple,6,21,0.2857142857142857
unless,6,62,0.0967741935483871
istan,6,13,0.46153846153846156
environment,6,18,0.3333333333333333
drugs,6,44,0.13636363636363635
lol,6,10,0.6
viv,6,11,0.5454545454545454
simplicity,6,14,0.42857142857142855
ored,6,18,0.3333333333333333
charming,6,36,0.16666666666666666
itor,6,14,0.42857142857142855
struck,6,14,0.42857142857142855
vein,6,14,0.42857142857142855
aky,6,13,0.46153846153846156
stretch,6,11,0.5454545454545454
grace,6,26,0.23076923076923078
protagonists,6,26,0.23076923076923078
returning,6,12,0.5
ards,6,12,0.5
wed,6,8,0.75
passes,6,12,0.5
tragedy,6,44,0.13636363636363635
po,6,38,0.15789473684210525
lesbian,6,20,0.3
suited,6,16,0.375
shallow,6,25,0.24
mature,6,17,0.35294117647058826
everyday,6,22,0.2727272727272727
00,6,12,0.5
gary,6,18,0.3333333333333333
ater,6,13,0.46153846153846156
suffering,6,20,0.3
tortured,6,19,0.3157894736842105
richards,6,11,0.5454545454545454
trapped,6,18,0.3333333333333333
cannibal,6,9,0.6666666666666666
vis,6,15,0.4
tobias,6,9,0.6666666666666666
jewish,6,20,0.3
provides,6,27,0.2222222222222222
tired,6,33,0.18181818181818182
escaped,6,10,0.6
gorgeous,6,27,0.2222222222222222
mansion,6,18,0.3333333333333333
driver,6,13,0.46153846153846156
loaded,6,6,1.0
ahead,6,32,0.1875
trio,6,14,0.42857142857142855
kiss,6,14,0.42857142857142855
creep,6,24,0.25
makers,6,44,0.13636363636363635
nery,6,18,0.3333333333333333
fish,6,23,0.2608695652173913
memorable,6,67,0.08955223880597014
clad,6,9,0.6666666666666666
dry,6,21,0.2857142857142857
logic,6,26,0.23076923076923078
billy,6,34,0.17647058823529413
curious,6,23,0.2608695652173913
uts,6,6,1.0
lighting,6,41,0.14634146341463414
vampires,6,17,0.35294117647058826
orn,6,21,0.2857142857142857
process,6,25,0.24
atmospheric,6,16,0.375
mayhem,6,9,0.6666666666666666
ving,6,8,0.75
appropriate,6,28,0.21428571428571427
resemblance,6,10,0.6
sey,6,18,0.3333333333333333
juliet,6,13,0.46153846153846156
assi,6,12,0.5
record,6,18,0.3333333333333333
17,6,27,0.2222222222222222
speaks,6,17,0.35294117647058826
olf,6,8,0.75
ern,6,12,0.5
nt,6,12,0.5
dates,6,11,0.5454545454545454
horribly,6,20,0.3
nation,6,23,0.2608695652173913
bringing,6,19,0.3157894736842105
players,6,25,0.24
walked,6,15,0.4
ata,6,16,0.375
explore,6,11,0.5454545454545454
ultimate,6,30,0.2
changes,6,37,0.16216216216216217
vast,6,16,0.375
lacking,6,25,0.24
nonsense,6,30,0.2
anderson,6,28,0.21428571428571427
thousands,6,17,0.35294117647058826
junk,6,28,0.21428571428571427
rent,6,62,0.0967741935483871
pad,6,8,0.75
soul,6,35,0.17142857142857143
routine,6,15,0.4
drunk,6,30,0.2
category,6,17,0.35294117647058826
spare,6,12,0.5
spending,6,20,0.3
folks,6,32,0.1875
doors,6,16,0.375
agency,6,8,0.75
tool,6,10,0.6
fond,6,17,0.35294117647058826
nonetheless,6,23,0.2608695652173913
acy,6,14,0.42857142857142855
amm,6,6,1.0
faced,6,19,0.3157894736842105
pushed,6,17,0.35294117647058826
wa,6,16,0.375
emotionally,6,20,0.3
color,6,42,0.14285714285714285
shakespeare,6,34,0.17647058823529413
terribly,6,32,0.1875
gordon,6,22,0.2727272727272727
deaths,6,22,0.2727272727272727
enters,6,16,0.375
wishes,6,15,0.4
georg,6,8,0.75
silent,6,37,0.16216216216216217
guide,6,10,0.6
pseudo,6,9,0.6666666666666666
occurred,6,14,0.42857142857142855
ointed,6,13,0.46153846153846156
weekend,6,17,0.35294117647058826
magazine,6,15,0.4
imagined,6,15,0.4
claire,6,11,0.5454545454545454
esc,6,15,0.4
warn,6,16,0.375
asleep,6,18,0.3333333333333333
hills,6,15,0.4
akes,6,28,0.21428571428571427
forever,6,36,0.16666666666666666
jessica,6,17,0.35294117647058826
ux,6,8,0.75
ule,6,8,0.75
cared,6,9,0.6666666666666666
murderer,6,16,0.375
ghosts,6,17,0.35294117647058826
remind,6,19,0.3157894736842105
irish,6,15,0.4
cultural,6,29,0.20689655172413793
delivers,6,38,0.15789473684210525
international,6,29,0.20689655172413793
newspaper,6,15,0.4
russian,6,23,0.2608695652173913
arnold,6,21,0.2857142857142857
gene,6,16,0.375
theaters,6,16,0.375
stops,6,20,0.3
ario,6,14,0.42857142857142855
dawson,6,18,0.3333333333333333
raped,6,13,0.46153846153846156
spark,6,11,0.5454545454545454
pleasant,6,20,0.3
tap,6,12,0.5
mile,6,15,0.4
dancer,6,12,0.5
iven,6,12,0.5
sally,6,16,0.375
kay,6,14,0.42857142857142855
adams,6,16,0.375
discovered,6,28,0.21428571428571427
mol,6,19,0.3157894736842105
phone,6,29,0.20689655172413793
awn,6,9,0.6666666666666666
taught,6,12,0.5
pitch,6,20,0.3
dangerous,6,18,0.3333333333333333
tro,6,13,0.46153846153846156
rule,6,19,0.3157894736842105
eloqu,6,8,0.75
itz,6,16,0.375
upper,6,12,0.5
ifying,6,18,0.3333333333333333
guilty,6,24,0.25
mere,6,13,0.46153846153846156
popularity,6,10,0.6
crack,6,22,0.2727272727272727
expl,6,6,1.0
prohibition,6,7,0.8571428571428571
ignored,6,10,0.6
