token,removed_token_count,token_appearance_count,relative_removal
industrial,15,22,0.6818181818181818
alice,15,22,0.6818181818181818
yl,15,22,0.6818181818181818
circumstances,15,35,0.42857142857142855
motivations,15,23,0.6521739130434783
rules,15,31,0.4838709677419355
ense,15,24,0.625
tap,15,22,0.6818181818181818
occurs,15,26,0.5769230769230769
britain,15,24,0.625
ashing,15,25,0.6
tear,15,29,0.5172413793103449
standing,15,29,0.5172413793103449
program,15,30,0.5
successfully,15,27,0.5555555555555556
ony,15,21,0.7142857142857143
kinds,15,21,0.7142857142857143
punch,15,31,0.4838709677419355
claim,15,23,0.6521739130434783
ians,15,28,0.5357142857142857
leton,15,19,0.7894736842105263
thugs,15,20,0.75
consists,15,18,0.8333333333333334
roh,15,22,0.6818181818181818
bas,15,19,0.7894736842105263
capable,15,23,0.6521739130434783
previously,15,23,0.6521739130434783
provided,15,29,0.5172413793103449
command,15,18,0.8333333333333334
ito,15,18,0.8333333333333334
ning,15,29,0.5172413793103449
ives,15,22,0.6818181818181818
bird,15,27,0.5555555555555556
commit,15,20,0.75
prov,15,23,0.6521739130434783
oking,15,22,0.6818181818181818
entertained,15,35,0.42857142857142855
brown,15,27,0.5555555555555556
debut,15,33,0.45454545454545453
entertain,15,22,0.6818181818181818
banks,15,23,0.6521739130434783
conve,15,18,0.8333333333333334
planning,15,19,0.7894736842105263
mm,15,20,0.75
extent,15,21,0.7142857142857143
offered,15,18,0.8333333333333334
ators,15,23,0.6521739130434783
aks,15,24,0.625
beast,15,23,0.6521739130434783
flashback,15,23,0.6521739130434783
committed,15,25,0.6
ique,15,19,0.7894736842105263
sco,15,18,0.8333333333333334
ible,15,36,0.4166666666666667
driven,15,34,0.4411764705882353
heroes,15,32,0.46875
howard,15,21,0.7142857142857143
chuck,15,22,0.6818181818181818
andrews,15,18,0.8333333333333334
rol,15,21,0.7142857142857143
emily,15,22,0.6818181818181818
journalist,15,20,0.75
dirty,15,42,0.35714285714285715
okes,15,25,0.6
fay,15,19,0.7894736842105263
sexuality,15,22,0.6818181818181818
stall,15,18,0.8333333333333334
toilet,15,19,0.7894736842105263
status,15,27,0.5555555555555556
react,15,16,0.9375
drew,15,28,0.5357142857142857
cube,15,24,0.625
proud,15,27,0.5555555555555556
received,15,28,0.5357142857142857
rig,15,20,0.75
floating,15,20,0.75
classics,15,27,0.5555555555555556
allows,15,29,0.5172413793103449
chilling,15,27,0.5555555555555556
baron,15,18,0.8333333333333334
umbling,15,23,0.6521739130434783
picks,15,24,0.625
philip,15,21,0.7142857142857143
achieved,15,19,0.7894736842105263
ains,15,23,0.6521739130434783
dated,15,34,0.4411764705882353
drives,15,19,0.7894736842105263
mountain,15,22,0.6818181818181818
feed,15,20,0.75
jay,15,28,0.5357142857142857
zone,15,18,0.8333333333333334
suff,15,19,0.7894736842105263
nicely,15,35,0.42857142857142855
screening,15,20,0.75
surprises,15,30,0.5
graphics,15,28,0.5357142857142857
lewis,15,28,0.5357142857142857
,15,19,0.7894736842105263
italy,15,18,0.8333333333333334
indie,15,24,0.625
azaki,15,24,0.625
sem,15,20,0.75
cox,15,19,0.7894736842105263
shi,15,25,0.6
kov,15,20,0.75
gundam,15,17,0.8823529411764706
bottom,14,69,0.2028985507246377
belief,14,30,0.4666666666666667
tad,14,19,0.7368421052631579
raise,14,23,0.6086956521739131
cup,14,31,0.45161290322580644
closer,14,19,0.7368421052631579
lonely,14,25,0.56
dancing,14,35,0.4
endless,14,24,0.5833333333333334
dub,14,34,0.4117647058823529
jungle,14,19,0.7368421052631579
cann,14,17,0.8235294117647058
abuse,14,27,0.5185185185185185
ging,14,24,0.5833333333333334
spe,14,15,0.9333333333333333
constant,14,29,0.4827586206896552
normally,14,34,0.4117647058823529
described,14,23,0.6086956521739131
bone,14,21,0.6666666666666666
ening,14,25,0.56
heaven,14,41,0.34146341463414637
bride,14,23,0.6086956521739131
storm,14,25,0.56
welcome,14,36,0.3888888888888889
intended,14,41,0.34146341463414637
flaw,14,27,0.5185185185185185
ude,14,24,0.5833333333333334
mexican,14,20,0.7
oper,14,19,0.7368421052631579
interact,14,15,0.9333333333333333
sentiment,14,24,0.5833333333333334
decades,14,24,0.5833333333333334
ank,14,20,0.7
tired,14,38,0.3684210526315789
account,14,19,0.7368421052631579
meanwhile,14,34,0.4117647058823529
cops,14,26,0.5384615384615384
talks,14,29,0.4827586206896552
riding,14,21,0.6666666666666666
jud,14,17,0.8235294117647058
germany,14,26,0.5384615384615384
figures,14,25,0.56
erv,14,14,1.0
structure,14,25,0.56
aving,14,20,0.7
rights,14,26,0.5384615384615384
refreshing,14,32,0.4375
constantly,14,50,0.28
changes,14,47,0.2978723404255319
mus,14,18,0.7777777777777778
garden,14,20,0.7
profound,14,19,0.7368421052631579
loss,14,35,0.4
birds,14,28,0.5
flor,14,15,0.9333333333333333
ump,14,17,0.8235294117647058
mur,14,20,0.7
promising,14,23,0.6086956521739131
emotionally,14,27,0.5185185185185185
ama,14,25,0.56
kr,14,16,0.875
assume,14,26,0.5384615384615384
tit,14,23,0.6086956521739131
routine,14,27,0.5185185185185185
daughters,14,22,0.6363636363636364
underground,14,20,0.7
carries,14,21,0.6666666666666666
deb,14,14,1.0
pit,14,24,0.5833333333333334
hoe,14,21,0.6666666666666666
mut,14,16,0.875
nd,14,27,0.5185185185185185
gonna,14,18,0.7777777777777778
stunt,14,27,0.5185185185185185
kh,14,20,0.7
meaningful,14,31,0.45161290322580644
rub,14,21,0.6666666666666666
ager,14,14,1.0
ative,14,23,0.6086956521739131
bu,14,17,0.8235294117647058
internet,14,20,0.7
terribly,14,39,0.358974358974359
45,14,22,0.6363636363636364
reveal,14,26,0.5384615384615384
hits,14,42,0.3333333333333333
connect,14,17,0.8235294117647058
abe,14,20,0.7
lup,14,16,0.875
artistic,14,24,0.5833333333333334
jump,14,38,0.3684210526315789
hills,14,22,0.6363636363636364
blow,14,25,0.56
matters,14,29,0.4827586206896552
remind,14,31,0.45161290322580644
adding,14,18,0.7777777777777778
unrealistic,14,27,0.5185185185185185
handsome,14,27,0.5185185185185185
awards,14,19,0.7368421052631579
newspaper,14,22,0.6363636363636364
semi,14,32,0.4375
smile,14,46,0.30434782608695654
ifying,14,27,0.5185185185185185
winner,14,21,0.6666666666666666
delightful,14,32,0.4375
overd,14,24,0.5833333333333334
edward,14,25,0.56
hype,14,16,0.875
bare,14,20,0.7
ja,14,31,0.45161290322580644
romero,14,23,0.6086956521739131
plots,14,26,0.5384615384615384
voices,14,35,0.4
joan,14,19,0.7368421052631579
realise,14,27,0.5185185185185185
scientists,14,17,0.8235294117647058
escapes,14,19,0.7368421052631579
hiding,14,17,0.8235294117647058
associated,14,18,0.7777777777777778
forces,14,27,0.5185185185185185
phillip,14,21,0.6666666666666666
mere,14,21,0.6666666666666666
nin,14,16,0.875
blind,14,29,0.4827586206896552
wes,14,16,0.875
frame,14,31,0.45161290322580644
franchise,14,24,0.5833333333333334
susan,14,19,0.7368421052631579
aid,14,37,0.3783783783783784
acc,14,17,0.8235294117647058
spoof,14,24,0.5833333333333334
holiday,14,17,0.8235294117647058
effectively,14,27,0.5185185185185185
experiments,14,17,0.8235294117647058
humanity,14,35,0.4
pool,14,24,0.5833333333333334
charge,14,17,0.8235294117647058
visible,14,21,0.6666666666666666
join,14,18,0.7777777777777778
ologist,14,20,0.7
sucked,14,25,0.56
parody,14,35,0.4
connor,14,23,0.6086956521739131
uns,14,29,0.4827586206896552
hilar,14,18,0.7777777777777778
ano,14,22,0.6363636363636364
myth,14,21,0.6666666666666666
views,14,26,0.5384615384615384
tour,14,26,0.5384615384615384
method,14,16,0.875
wake,14,22,0.6363636363636364
convinced,14,28,0.5
ug,14,19,0.7368421052631579
ments,14,21,0.6666666666666666
ki,14,22,0.6363636363636364
blend,14,16,0.875
executed,14,21,0.6666666666666666
anni,14,16,0.875
window,14,24,0.5833333333333334
vs,14,25,0.56
initially,14,30,0.4666666666666667
poster,14,15,0.9333333333333333
uth,14,19,0.7368421052631579
fairy,14,25,0.56
picking,14,18,0.7777777777777778
incident,14,22,0.6363636363636364
pless,14,19,0.7368421052631579
credible,14,22,0.6363636363636364
mafia,14,15,0.9333333333333333
herman,14,20,0.7
patient,14,20,0.7
susp,14,20,0.7
tal,14,17,0.8235294117647058
racist,14,19,0.7368421052631579
flash,14,24,0.5833333333333334
depression,14,25,0.56
genuinely,14,31,0.45161290322580644
simon,14,28,0.5
sidney,14,16,0.875
statement,14,27,0.5185185185185185
reunion,14,16,0.875
ook,14,21,0.6666666666666666
imm,14,17,0.8235294117647058
warren,14,22,0.6363636363636364
seat,14,26,0.5384615384615384
crit,14,17,0.8235294117647058
ades,14,17,0.8235294117647058
lan,14,20,0.7
14,14,25,0.56
ese,14,30,0.4666666666666667
zz,14,21,0.6666666666666666
hunt,14,23,0.6086956521739131
mil,14,23,0.6086956521739131
ents,14,28,0.5
sox,14,18,0.7777777777777778
spectacular,14,33,0.42424242424242425
chen,14,19,0.7368421052631579
neil,14,21,0.6666666666666666
ushing,14,20,0.7
bor,14,22,0.6363636363636364
wealth,14,20,0.7
fisher,14,23,0.6086956521739131
ivating,14,21,0.6666666666666666
affect,14,20,0.7
taxi,14,17,0.8235294117647058
critic,14,23,0.6086956521739131
china,14,26,0.5384615384615384
talked,14,16,0.875
ult,14,18,0.7777777777777778
joey,14,17,0.8235294117647058
unn,14,24,0.5833333333333334
"""),",14,18,0.7777777777777778
eg,14,25,0.56
astonishing,14,18,0.7777777777777778
spike,14,18,0.7777777777777778
neuro,14,17,0.8235294117647058
newman,14,20,0.7
chel,14,17,0.8235294117647058
lion,14,16,0.875
bac,14,17,0.8235294117647058
sha,14,16,0.875
eve,14,16,0.875
abba,14,17,0.8235294117647058
ked,14,18,0.7777777777777778
rooney,14,19,0.7368421052631579
ave,13,24,0.5416666666666666
unbelievable,13,47,0.2765957446808511
competent,13,21,0.6190476190476191
confident,13,18,0.7222222222222222
barely,13,49,0.2653061224489796
stealing,13,19,0.6842105263157895
itation,13,24,0.5416666666666666
ette,13,29,0.4482758620689655
closely,13,19,0.6842105263157895
properly,13,23,0.5652173913043478
exploitation,13,26,0.5
rented,13,27,0.48148148148148145
appearing,13,21,0.6190476190476191
technically,13,20,0.65
tears,13,41,0.3170731707317073
horrific,13,21,0.6190476190476191
essence,13,24,0.5416666666666666
covered,13,22,0.5909090909090909
simplicity,13,16,0.8125
ored,13,22,0.5909090909090909
stretch,13,18,0.7222222222222222
heavily,13,30,0.43333333333333335
cynical,13,20,0.65
aun,13,17,0.7647058823529411
fashioned,13,24,0.5416666666666666
excruciating,13,17,0.7647058823529411
pleasant,13,31,0.41935483870967744
ken,13,18,0.7222222222222222
attempting,13,18,0.7222222222222222
parker,13,23,0.5652173913043478
2000,13,20,0.65
accepted,13,23,0.5652173913043478
sounded,13,17,0.7647058823529411
intrigued,13,15,0.8666666666666667
escaped,13,17,0.7647058823529411
spends,13,23,0.5652173913043478
thrilling,13,23,0.5652173913043478
asc,13,15,0.8666666666666667
originally,13,31,0.41935483870967744
atmospheric,13,20,0.65
ood,13,17,0.7647058823529411
remarkable,13,31,0.41935483870967744
teenager,13,18,0.7222222222222222
nation,13,30,0.43333333333333335
determined,13,21,0.6190476190476191
walked,13,18,0.7222222222222222
explored,13,20,0.65
reviewer,13,26,0.5
tta,13,20,0.65
credibility,13,22,0.5909090909090909
bbc,13,23,0.5652173913043478
lesson,13,29,0.4482758620689655
warning,13,32,0.40625
oding,13,18,0.7222222222222222
below,13,30,0.43333333333333335
angels,13,19,0.6842105263157895
tradition,13,23,0.5652173913043478
authentic,13,23,0.5652173913043478
drunk,13,37,0.35135135135135137
wal,13,23,0.5652173913043478
arnold,13,20,0.65
wear,13,23,0.5652173913043478
gra,13,19,0.6842105263157895
tor,13,22,0.5909090909090909
capturing,13,17,0.7647058823529411
spending,13,24,0.5416666666666666
scripted,13,25,0.52
hang,13,16,0.8125
executive,13,15,0.8666666666666667
vol,13,16,0.8125
acy,13,26,0.5
mainstream,13,22,0.5909090909090909
brutally,13,20,0.65
patrick,13,25,0.52
sexually,13,20,0.65
excess,13,20,0.65
greater,13,29,0.4482758620689655
magn,13,26,0.5
morty,13,13,1.0
ery,13,35,0.37142857142857144
lessly,13,27,0.48148148148148145
tip,13,17,0.7647058823529411
drop,13,26,0.5
weekend,13,28,0.4642857142857143
"""...",13,21,0.6190476190476191
hopeless,13,32,0.40625
screaming,13,22,0.5909090909090909
snow,13,23,0.5652173913043478
log,13,19,0.6842105263157895
prof,13,18,0.7222222222222222
jessica,13,21,0.6190476190476191
coach,13,17,0.7647058823529411
+,13,26,0.5
everybody,13,51,0.2549019607843137
basis,13,19,0.6842105263157895
ft,13,18,0.7222222222222222
grows,13,23,0.5652173913043478
contained,13,18,0.7222222222222222
unlikely,13,28,0.4642857142857143
forgotten,13,32,0.40625
izes,13,17,0.7647058823529411
tend,13,27,0.48148148148148145
dogs,13,35,0.37142857142857144
hired,13,24,0.5416666666666666
awn,13,16,0.8125
sympathetic,13,31,0.41935483870967744
insult,13,34,0.38235294117647056
subsequent,13,16,0.8125
ignored,13,17,0.7647058823529411
imagination,13,39,0.3333333333333333
ole,13,16,0.8125
lawyer,13,29,0.4482758620689655
intelligence,13,36,0.3611111111111111
provoking,13,17,0.7647058823529411
ork,13,18,0.7222222222222222
presentation,13,25,0.52
saturday,13,20,0.65
duke,13,16,0.8125
captures,13,32,0.40625
'),13,16,0.8125
matte,13,15,0.8666666666666667
prepared,13,30,0.43333333333333335
bre,13,19,0.6842105263157895
chief,13,27,0.48148148148148145
broke,13,22,0.5909090909090909
ica,13,26,0.5
dreadful,13,30,0.43333333333333335
ss,13,20,0.65
sisters,13,32,0.40625
ographer,13,19,0.6842105263157895
ently,13,36,0.3611111111111111
nan,13,17,0.7647058823529411
secretly,13,18,0.7222222222222222
temple,13,20,0.65
sil,13,16,0.8125
remembered,13,37,0.35135135135135137
ced,13,18,0.7222222222222222
)...,13,15,0.8666666666666667
ader,13,14,0.9285714285714286
dealt,13,18,0.7222222222222222
robin,13,24,0.5416666666666666
creatures,13,27,0.48148148148148145
enters,13,21,0.6190476190476191
disc,13,20,0.65
ographed,13,19,0.6842105263157895
messages,13,18,0.7222222222222222
protect,13,19,0.6842105263157895
ordinary,13,39,0.3333333333333333
ours,13,20,0.65
cam,13,20,0.65
2005,13,18,0.7222222222222222
aire,13,15,0.8666666666666667
expedition,13,15,0.8666666666666667
ovable,13,23,0.5652173913043478
drinking,13,23,0.5652173913043478
ith,13,15,0.8666666666666667
isms,13,19,0.6842105263157895
irritating,13,25,0.52
charisma,13,17,0.7647058823529411
bell,13,17,0.7647058823529411
bach,13,21,0.6190476190476191
veteran,13,20,0.65
mp,13,22,0.5909090909090909
fle,13,17,0.7647058823529411
sides,13,35,0.37142857142857144
providing,13,18,0.7222222222222222
techniques,13,15,0.8666666666666667
hing,13,22,0.5909090909090909
learning,13,31,0.41935483870967744
ities,13,24,0.5416666666666666
inder,13,26,0.5
ums,13,23,0.5652173913043478
surrounding,13,19,0.6842105263157895
liu,13,13,1.0
struggles,13,21,0.6190476190476191
workers,13,24,0.5416666666666666
meat,13,30,0.43333333333333335
baker,13,21,0.6190476190476191
ower,13,15,0.8666666666666667
lights,13,34,0.38235294117647056
brooks,13,20,0.65
beck,13,18,0.7222222222222222
condition,13,16,0.8125
manager,13,20,0.65
performers,13,19,0.6842105263157895
hardy,13,15,0.8666666666666667
ied,13,28,0.4642857142857143
document,13,20,0.65
horses,13,17,0.7647058823529411
ca,13,24,0.5416666666666666
frost,13,15,0.8666666666666667
humorous,13,23,0.5652173913043478
kaz,13,13,1.0
wend,13,15,0.8666666666666667
display,13,19,0.6842105263157895
robot,13,25,0.52
anime,13,23,0.5652173913043478
abc,13,17,0.7647058823529411
1983,13,16,0.8125
border,13,19,0.6842105263157895
vivid,13,20,0.65
imagery,13,33,0.3939393939393939
tail,13,14,0.9285714285714286
jonathan,13,18,0.7222222222222222
reun,13,17,0.7647058823529411
ites,13,17,0.7647058823529411
arl,13,14,0.9285714285714286
mccarthy,13,16,0.8125
concert,13,21,0.6190476190476191
reid,13,17,0.7647058823529411
landscape,13,24,0.5416666666666666
cab,13,18,0.7222222222222222
gentle,13,26,0.5
frankie,13,17,0.7647058823529411
glimpse,12,25,0.48
noticed,12,27,0.4444444444444444
tons,12,17,0.7058823529411765
locations,12,31,0.3870967741935484
technique,12,23,0.5217391304347826
amongst,12,17,0.7058823529411765
noted,12,15,0.8
produce,12,32,0.375
hoping,12,41,0.2926829268292683
psych,12,18,0.6666666666666666
nearby,12,16,0.75
ugly,12,22,0.5454545454545454
cutting,12,30,0.4
tree,12,22,0.5454545454545454
dubbed,12,21,0.5714285714285714
iver,12,21,0.5714285714285714
crappy,12,25,0.48
kidnapped,12,15,0.8
nude,12,24,0.5
multiple,12,26,0.46153846153846156
knowledge,12,30,0.4
flashbacks,12,22,0.5454545454545454
obic,12,14,0.8571428571428571
angle,12,23,0.5217391304347826
sympathy,12,24,0.5
touched,12,20,0.6
accept,12,33,0.36363636363636365
poverty,12,22,0.5454545454545454
asleep,12,26,0.46153846153846156
shah,12,23,0.5217391304347826
struck,12,15,0.8
families,12,27,0.4444444444444444
unable,12,26,0.46153846153846156
dimensional,12,36,0.3333333333333333
mast,12,15,0.8
hoped,12,21,0.5714285714285714
bright,12,38,0.3157894736842105
?).,12,18,0.6666666666666666
mach,12,25,0.48
2002,12,21,0.5714285714285714
solely,12,17,0.7058823529411765
flawed,12,24,0.5
disappointing,12,52,0.23076923076923078
aired,12,13,0.9230769230769231
universe,12,15,0.8
jewish,12,22,0.5454545454545454
frustrated,12,22,0.5454545454545454
hanging,12,17,0.7058823529411765
chair,12,21,0.5714285714285714
relief,12,44,0.2727272727272727
quirky,12,19,0.631578947368421
curious,12,33,0.36363636363636365
dust,12,19,0.631578947368421
somebody,12,29,0.41379310344827586
attracted,12,18,0.6666666666666666
massive,12,27,0.4444444444444444
rings,12,26,0.46153846153846156
sey,12,21,0.5714285714285714
speaks,12,26,0.46153846153846156
ern,12,17,0.7058823529411765
moved,12,27,0.4444444444444444
horribly,12,28,0.42857142857142855
players,12,26,0.46153846153846156
nonsense,12,36,0.3333333333333333
lena,12,16,0.75
midnight,12,20,0.6
junk,12,29,0.41379310344827586
courage,12,20,0.6
perform,12,14,0.8571428571428571
onic,12,18,0.6666666666666666
sleeping,12,17,0.7058823529411765
tast,12,17,0.7058823529411765
identify,12,16,0.75
rible,12,21,0.5714285714285714
underlying,12,14,0.8571428571428571
iii,12,21,0.5714285714285714
painfully,12,32,0.375
tight,12,27,0.4444444444444444
practically,12,33,0.36363636363636365
oney,12,40,0.3
hr,12,16,0.75
cre,12,15,0.8
rubbish,12,38,0.3157894736842105
pose,12,14,0.8571428571428571
ludicrous,12,26,0.46153846153846156
wondering,12,44,0.2727272727272727
aking,12,21,0.5714285714285714
faithful,12,21,0.5714285714285714
worlds,12,24,0.5
jer,12,22,0.5454545454545454
capital,12,19,0.631578947368421
promise,12,28,0.42857142857142855
plastic,12,22,0.5454545454545454
hammer,12,23,0.5217391304347826
toward,12,28,0.42857142857142855
killings,12,19,0.631578947368421
steals,12,28,0.42857142857142855
stock,12,32,0.375
lisa,12,19,0.631578947368421
esc,12,23,0.5217391304347826
notorious,12,13,0.9230769230769231
forever,12,61,0.19672131147540983
hack,12,20,0.6
williams,12,25,0.48
flies,12,19,0.631578947368421
happiness,12,24,0.5
countless,12,23,0.5217391304347826
raped,12,16,0.75
corner,12,18,0.6666666666666666
ific,12,21,0.5714285714285714
jar,12,15,0.8
interactions,12,16,0.75
tense,12,29,0.41379310344827586
copies,12,14,0.8571428571428571
adams,12,17,0.7058823529411765
walker,12,14,0.8571428571428571
desire,12,27,0.4444444444444444
sarah,12,17,0.7058823529411765
illegal,12,17,0.7058823529411765
warrior,12,17,0.7058823529411765
ru,12,21,0.5714285714285714
growth,12,15,0.8
june,12,13,0.9230769230769231
rev,12,23,0.5217391304347826
eless,12,24,0.5
touches,12,26,0.46153846153846156
contain,12,16,0.75
azz,12,13,0.9230769230769231
hollow,12,14,0.8571428571428571
ixties,12,12,1.0
une,12,18,0.6666666666666666
abandoned,12,18,0.6666666666666666
stalk,12,13,0.9230769230769231
bass,12,15,0.8
eur,12,20,0.6
2006,12,19,0.631578947368421
mann,12,21,0.5714285714285714
conn,12,20,0.6
recommended,12,84,0.14285714285714285
grey,12,22,0.5454545454545454
size,12,21,0.5714285714285714
delivery,12,19,0.631578947368421
vulgar,12,14,0.8571428571428571
secretary,12,21,0.5714285714285714
fo,12,16,0.75
cake,12,22,0.5454545454545454
dist,12,15,0.8
doll,12,17,0.7058823529411765
clue,12,21,0.5714285714285714
occur,12,18,0.6666666666666666
ener,12,16,0.75
och,12,16,0.75
ikes,12,14,0.8571428571428571
vega,12,16,0.75
phil,12,22,0.5454545454545454
ef,12,18,0.6666666666666666
reminiscent,12,21,0.5714285714285714
kicked,12,18,0.6666666666666666
techn,12,22,0.5454545454545454
ala,12,20,0.6
asm,12,15,0.8
sonny,12,16,0.75
iba,12,17,0.7058823529411765
clues,12,16,0.75
vi,12,14,0.8571428571428571
iced,12,19,0.631578947368421
ste,12,16,0.75
bully,12,16,0.75
foster,12,27,0.4444444444444444
odiac,12,16,0.75
experienced,12,30,0.4
neighborhood,12,20,0.6
achieve,12,27,0.4444444444444444
oby,12,22,0.5454545454545454
visuals,12,37,0.32432432432432434
notable,12,20,0.6
sus,12,15,0.8
ridden,12,19,0.631578947368421
sinister,12,17,0.7058823529411765
desperation,12,21,0.5714285714285714
yn,12,15,0.8
glimps,12,14,0.8571428571428571
persona,12,23,0.5217391304347826
severe,12,16,0.75
thread,12,19,0.631578947368421
investigation,12,17,0.7058823529411765
khan,12,17,0.7058823529411765
ively,12,21,0.5714285714285714
crash,12,15,0.8
listening,12,20,0.6
interviews,12,20,0.6
mars,12,15,0.8
ita,12,26,0.46153846153846156
pearl,12,22,0.5454545454545454
ged,12,20,0.6
ush,12,15,0.8
izz,12,13,0.9230769230769231
heat,12,18,0.6666666666666666
feat,12,21,0.5714285714285714
knight,12,22,0.5454545454545454
owed,12,17,0.7058823529411765
widely,12,18,0.6666666666666666
attempted,12,16,0.75
pointed,12,13,0.9230769230769231
gg,12,17,0.7058823529411765
perfection,12,31,0.3870967741935484
backdrop,12,15,0.8
stiff,12,18,0.6666666666666666
qualities,12,22,0.5454545454545454
scale,12,17,0.7058823529411765
ures,12,19,0.631578947368421
aa,12,16,0.75
introduces,12,14,0.8571428571428571
wid,12,20,0.6
titanic,12,20,0.6
sentimental,12,24,0.5
depressing,12,19,0.631578947368421
furthermore,12,17,0.7058823529411765
countryside,12,18,0.6666666666666666
ald,12,17,0.7058823529411765
asylum,12,13,0.9230769230769231
fors,12,14,0.8571428571428571
destroyed,12,15,0.8
greek,12,14,0.8571428571428571
individuals,12,17,0.7058823529411765
ves,12,15,0.8
player,12,23,0.5217391304347826
roc,12,13,0.9230769230769231
leslie,12,18,0.6666666666666666
anthony,12,18,0.6666666666666666
savage,12,17,0.7058823529411765
randy,12,13,0.9230769230769231
surfing,12,22,0.5454545454545454
worker,12,14,0.8571428571428571
allowing,12,17,0.7058823529411765
root,12,18,0.6666666666666666
achievement,12,22,0.5454545454545454
intrigue,12,20,0.6
stylish,12,22,0.5454545454545454
stro,12,14,0.8571428571428571
cartoons,12,20,0.6
nominations,12,14,0.8571428571428571
creators,12,22,0.5454545454545454
cave,12,16,0.75
hub,12,15,0.8
ilt,12,17,0.7058823529411765
walter,12,15,0.8
conspiracy,12,18,0.6666666666666666
tribute,12,24,0.5
mun,12,14,0.8571428571428571
addy,12,14,0.8571428571428571
ruk,12,13,0.9230769230769231
mesmer,12,16,0.75
cody,12,15,0.8
domin,12,14,0.8571428571428571
intimate,12,15,0.8
icker,12,17,0.7058823529411765
express,12,15,0.8
math,12,18,0.6666666666666666
virgin,12,16,0.75
sav,12,17,0.7058823529411765
grid,12,15,0.8
lily,12,17,0.7058823529411765
marion,12,17,0.7058823529411765
thailand,12,14,0.8571428571428571
cia,12,17,0.7058823529411765
1940,12,15,0.8
chess,12,14,0.8571428571428571
component,12,14,0.8571428571428571
orthy,12,18,0.6666666666666666
ym,12,15,0.8
rachel,11,20,0.55
horrendous,11,16,0.6875
factory,11,22,0.5
ricky,11,11,1.0
masters,11,20,0.55
doc,11,16,0.6875
dorothy,11,18,0.6111111111111112
screw,11,15,0.7333333333333333
connected,11,15,0.7333333333333333
benefit,11,22,0.5
rd,11,15,0.7333333333333333
jesus,11,27,0.4074074074074074
franco,11,18,0.6111111111111112
rushed,11,27,0.4074074074074074
stomach,11,27,0.4074074074074074
vietnam,11,19,0.5789473684210527
mountains,11,22,0.5
settings,11,18,0.6111111111111112
cla,11,17,0.6470588235294118
random,11,29,0.3793103448275862
distract,11,16,0.6875
union,11,16,0.6875
dear,11,17,0.6470588235294118
onda,11,18,0.6111111111111112
wed,11,11,1.0
ili,11,13,0.8461538461538461
suited,11,19,0.5789473684210527
ares,11,15,0.7333333333333333
00,11,16,0.6875
advice,11,46,0.2391304347826087
distracting,11,14,0.7857142857142857
steps,11,20,0.55
ris,11,21,0.5238095238095238
ges,11,19,0.5789473684210527
buddy,11,24,0.4583333333333333
illing,11,14,0.7857142857142857
ips,11,22,0.5
trio,11,18,0.6111111111111112
risk,11,25,0.44
attitude,11,19,0.5789473684210527
translation,11,18,0.6111111111111112
krist,11,17,0.6470588235294118
ads,11,16,0.6875
fish,11,26,0.4230769230769231
explaining,11,16,0.6875
blonde,11,19,0.5789473684210527
cards,11,18,0.6111111111111112
span,11,16,0.6875
umber,11,16,0.6875
loses,11,34,0.3235294117647059
convoluted,11,16,0.6875
gain,11,17,0.6470588235294118
wow,11,36,0.3055555555555556
delight,11,31,0.3548387096774194
tomb,11,15,0.7333333333333333
eline,11,16,0.6875
eful,11,15,0.7333333333333333
ual,11,15,0.7333333333333333
sake,11,23,0.4782608695652174
imagined,11,21,0.5238095238095238
blatant,11,18,0.6111111111111112
ists,11,32,0.34375
examples,11,31,0.3548387096774194
rows,11,19,0.5789473684210527
overcome,11,22,0.5
bow,11,18,0.6111111111111112
doors,11,19,0.5789473684210527
ien,11,19,0.5789473684210527
memories,11,30,0.36666666666666664
extraordinary,11,22,0.5
hire,11,18,0.6111111111111112
shirt,11,19,0.5789473684210527
carn,11,17,0.6470588235294118
ksh,11,18,0.6111111111111112
pushed,11,22,0.5
wilson,11,20,0.55
currently,11,20,0.55
overly,11,29,0.3793103448275862
closing,11,33,0.3333333333333333
outs,11,28,0.39285714285714285
transfer,11,18,0.6111111111111112
icably,11,15,0.7333333333333333
witnesses,11,16,0.6875
supp,11,14,0.7857142857142857
blah,11,26,0.4230769230769231
defeat,11,15,0.7333333333333333
subt,11,15,0.7333333333333333
plight,11,14,0.7857142857142857
throws,11,20,0.55
ointed,11,15,0.7333333333333333
donna,11,22,0.5
nightmares,11,20,0.55
legs,11,24,0.4583333333333333
dude,11,13,0.8461538461538461
returned,11,16,0.6875
basketball,11,17,0.6470588235294118
grain,11,17,0.6470588235294118
speeches,11,12,0.9166666666666666
holding,11,22,0.5
ement,11,26,0.4230769230769231
rou,11,20,0.55
ena,11,26,0.4230769230769231
oul,11,12,0.9166666666666666
julie,11,24,0.4583333333333333
realizes,11,24,0.4583333333333333
troubled,11,24,0.4583333333333333
dawson,11,17,0.6470588235294118
thats,11,22,0.5
letters,11,16,0.6875
wang,11,16,0.6875
atures,11,12,0.9166666666666666
hundreds,11,22,0.5
remaining,11,15,0.7333333333333333
scottish,11,12,0.9166666666666666
dozen,11,25,0.44
sally,11,20,0.55
aster,11,18,0.6111111111111112
blake,11,18,0.6111111111111112
